Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2022-05-26,315.82,316.75,312.65,314.53,314.53,1344266,RELIANCE.BO
2022-05-26,426.52,427.99,424.79,425.67,425.67,8061135,TCS.BO
2022-05-27,312.15,315.56,309.8,312.67,312.67,8688797,HDFCBANK.BO
2022-05-27,1543.11,1550.32,1535.18,1538.55,1538.55,9681811,ICICIBANK.BO
2022-05-27,354.12,357.29,352.97,353.24,353.24,4838805,INFY.BO
2022-05-27,309.21,309.33,306.84,309.08,309.08,2417167,RELIANCE.BO
2022-05-27,420.21,422.58,417.87,422.3,422.3,6848966,TCS.BO
2022-05-28,295.85,299.92,294.46,298.85,298.85,4377215,HDFCBANK.BO
2022-05-28,1529.82,1539.89,1513.37,1520.66,1520.66,9579816,ICICIBANK.BO
2022-05-28,356.39,359.44,354.14,355.36,355.36,2108587,INFY.BO
2022-05-28,313.4,315.84,309.36,311.5,311.5,8197594,RELIANCE.BO
2022-05-28,418.8,422.88,414.52,418.07,418.07,1249772,TCS.BO
2022-05-29,302.51,306.85,300.08,305.35,305.35,8057573,HDFCBANK.BO
2022-05-29,1584.13,1594.08,1571.09,1577.67,1577.67,3205898,ICICIBANK.BO
2022-05-29,356.91,362.54,356.43,358.97,358.97,8108961,INFY.BO
2022-05-29,312.77,313.23,311.6,312.32,312.32,6623754,RELIANCE.BO
2022-05-29,418.52,424.36,415.89,421.67,421.67,7831356,TCS.BO
2022-05-30,293.52,293.82,291.69,293.48,293.48,9022159,HDFCBANK.BO
2022-05-30,1579.58,1589.28,1575.96,1580.51,1580.51,3992325,ICICIBANK.BO
2022-05-30,373.73,375.82,369.62,372.24,372.24,5615266,INFY.BO
2022-05-30,315.49,316.66,311.63,312.9,312.9,5675660,RELIANCE.BO
2022-05-30,421.83,425.96,421.3,422.25,422.25,6815799,TCS.BO
2022-05-31,309.86,310.87,306.83,309.02,309.02,5708632,HDFCBANK.BO
2022-05-31,1588.14,1600.6,1586.75,1600.56,1600.56,3794445,ICICIBANK.BO
2022-05-31,375.87,380.31,375.14,376.66,376.66,2160807,INFY.BO
2022-05-31,322.19,324.25,315.7,318.8,318.8,4338081,RELIANCE.BO
2022-05-31,411.4,411.85,408.77,409.84,409.84,2009022,TCS.BO
2022-06-01,310.1,311.01,308.75,310.89,310.89,9302598,HDFCBANK.BO
2022-06-01,1606.06,1615.44,1587.7,1597.89,1597.89,9501874,ICICIBANK.BO
2022-06-01,375.82,378.19,372.62,375.05,375.05,4253248,INFY.BO
2022-06-01,323.54,324.92,321.28,324.81,324.81,3966070,RELIANCE.BO
2022-06-01,392.4,394.96,386.96,390.47,390.47,1999761,TCS.BO
2022-06-02,308.08,309.42,305.16,307.77,307.77,2882687,HDFCBANK.BO
2022-06-02,1572.06,1590.12,1559.06,1577.18,1577.18,4593219,ICICIBANK.BO
2022-06-02,366.0,366.02,364.12,364.78,364.78,4715708,INFY.BO
2022-06-02,319.06,322.22,318.95,319.29,319.29,2465495,RELIANCE.BO
2022-06-02,395.6,398.9,395.16,396.87,396.87,8077993,TCS.BO
2022-06-03,301.97,303.88,300.8,301.36,301.36,3195516,HDFCBANK.BO
2022-06-03,1609.49,1609.5,1596.14,1609.08,1609.08,2432948,ICICIBANK.BO
2022-06-03,368.01,372.37,367.46,368.71,368.71,8255666,INFY.BO
2022-06-03,309.76,315.64,307.95,312.53,312.53,889619,RELIANCE.BO
2022-06-03,394.9,397.6,390.65,393.41,393.41,457146,TCS.BO
2022-06-04,290.55,291.26,287.59,289.08,289.08,3972886,HDFCBANK.BO
2022-06-04,1618.98,1640.83,1607.02,1625.22,1625.22,9311400,ICICIBANK.BO
2022-06-04,369.14,371.52,368.79,370.68,370.68,1356270,INFY.BO
2022-06-04,317.84,321.72,314.97,320.46,320.46,1864953,RELIANCE.BO
2022-06-04,403.95,408.04,403.79,406.33,406.33,5597237,TCS.BO
2022-06-05,283.07,284.8,281.65,283.68,283.68,981467,HDFCBANK.BO
2022-06-05,1612.37,1629.8,1610.8,1614.46,1614.46,1906107,ICICIBANK.BO
2022-06-05,377.55,382.14,374.93,378.38,378.38,8201921,INFY.BO
2022-06-05,331.87,334.7,329.31,333.39,333.39,3251871,RELIANCE.BO
2022-06-05,403.28,403.84,398.13,401.47,401.47,6961151,TCS.BO
2022-06-06,287.46,288.01,284.65,286.48,286.48,9496269,HDFCBANK.BO
2022-06-06,1593.89,1606.55,1580.5,1592.85,1592.85,6332239,ICICIBANK.BO
2022-06-06,381.53,384.33,378.49,382.97,382.97,1457103,INFY.BO
2022-06-06,332.05,334.06,328.54,330.88,330.88,8779542,RELIANCE.BO
2022-06-06,401.53,405.48,398.5,400.65,400.65,3930154,TCS.BO
2022-06-07,283.36,285.89,282.06,282.19,282.19,5648446,HDFCBANK.BO
2022-06-07,1608.41,1620.07,1597.79,1606.83,1606.83,4131162,ICICIBANK.BO
2022-06-07,382.48,383.8,382.32,382.73,382.73,850748,INFY.BO
2022-06-07,330.11,332.5,325.96,329.13,329.13,2397369,RELIANCE.BO
2022-06-07,396.79,400.14,395.59,396.25,396.25,7065738,TCS.BO
2022-06-08,276.38,277.84,275.2,276.16,276.16,3863561,HDFCBANK.BO
2022-06-08,1576.63,1577.45,1562.5,1562.93,1562.93,1198095,ICICIBANK.BO
2022-06-08,389.92,391.5,389.1,389.28,389.28,4146741,INFY.BO
2022-06-08,318.44,320.81,316.49,319.89,319.89,6056102,RELIANCE.BO
2022-06-08,387.53,388.96,385.83,388.62,388.62,9288234,TCS.BO
2022-06-09,274.65,276.21,272.9,273.11,273.11,8203859,HDFCBANK.BO
2022-06-09,1569.99,1581.82,1565.64,1575.69,1575.69,7412151,ICICIBANK.BO
2022-06-09,389.83,390.96,386.19,388.13,388.13,808542,INFY.BO
2022-06-09,330.27,330.53,326.42,327.99,327.99,8295601,RELIANCE.BO
2022-06-09,387.77,389.69,384.23,385.64,385.64,5975118,TCS.BO
2022-06-10,274.8,277.18,274.67,275.37,275.37,3358289,HDFCBANK.BO
2022-06-10,1571.06,1571.83,1558.04,1569.87,1569.87,2595866,ICICIBANK.BO
2022-06-10,381.26,387.3,380.59,383.51,383.51,4994888,INFY.BO
2022-06-10,325.59,328.78,323.6,327.82,327.82,376014,RELIANCE.BO
2022-06-10,373.48,379.5,369.74,375.87,375.87,9289163,TCS.BO
2022-06-11,274.74,278.29,274.02,275.59,275.59,7156830,HDFCBANK.BO
2022-06-11,1595.59,1597.21,1587.85,1592.96,1592.96,5690245,ICICIBANK.BO
2022-06-11,381.33,383.55,375.69,378.45,378.45,1560397,INFY.BO
2022-06-11,328.83,329.72,326.53,329.49,329.49,9307963,RELIANCE.BO
2022-06-11,389.76,393.12,382.99,385.28,385.28,4530074,TCS.BO
2022-06-12,273.28,273.89,272.02,272.67,272.67,2483646,HDFCBANK.BO
2022-06-12,1612.29,1620.36,1593.77,1608.03,1608.03,2856174,ICICIBANK.BO
2022-06-12,389.98,390.04,383.89,386.42,386.42,2010688,INFY.BO
2022-06-12,325.23,329.09,323.67,325.89,325.89,1179171,RELIANCE.BO
2022-06-12,389.63,393.18,386.7,387.01,387.01,5451809,TCS.BO
2022-06-13,262.11,263.48,260.89,261.36,261.36,6578037,HDFCBANK.BO
2022-06-13,1605.75,1611.01,1593.04,1594.87,1594.87,8642352,ICICIBANK.BO
2022-06-13,385.7,387.71,385.62,386.63,386.63,646990,INFY.BO
2022-06-13,328.46,329.67,327.88,328.99,328.99,1555622,RELIANCE.BO
2022-06-13,383.0,385.9,381.35,382.48,382.48,6151982,TCS.BO
2022-06-14,256.81,257.01,255.03,255.87,255.87,586851,HDFCBANK.BO
2022-06-14,1635.21,1644.43,1632.05,1632.33,1632.33,5481678,ICICIBANK.BO
2022-06-14,391.47,395.69,390.06,392.21,392.21,5693713,INFY.BO
2022-06-14,328.37,329.06,328.01,328.77,328.77,1877114,RELIANCE.BO
2022-06-14,392.52,394.49,386.23,389.3,389.3,6181188,TCS.BO
2022-06-15,258.17,258.91,257.87,258.82,258.82,2705423,HDFCBANK.BO
2022-06-15,1616.91,1630.49,1616.83,1624.06,1624.06,5415544,ICICIBANK.BO
2022-06-15,384.66,388.64,383.74,385.65,385.65,7397085,INFY.BO
2022-06-15,335.43,337.46,333.68,336.08,336.08,6430244,RELIANCE.BO
2022-06-15,407.58,409.89,402.88,404.38,404.38,6022348,TCS.BO
2022-06-16,260.66,261.75,258.47,258.53,258.53,8412957,HDFCBANK.BO
2022-06-16,1623.94,1639.46,1609.83,1624.91,1624.91,3838539,ICICIBANK.BO
2022-06-16,384.57,384.9,381.6,384.47,384.47,4475608,INFY.BO
2022-06-16,334.22,336.81,332.34,334.58,334.58,841087,RELIANCE.BO
2022-06-16,391.83,396.04,390.97,394.59,394.59,9260990,TCS.BO
2022-06-17,257.65,259.6,254.45,255.39,255.39,8754853,HDFCBANK.BO
2022-06-17,1624.11,1639.16,1617.71,1632.47,1632.47,7504269,ICICIBANK.BO
2022-06-17,390.06,390.95,385.71,388.71,388.71,1530390,INFY.BO
2022-06-17,346.49,348.24,342.6,344.51,344.51,7735108,RELIANCE.BO
2022-06-17,390.02,390.24,389.36,389.73,389.73,6639903,TCS.BO
2022-06-18,265.82,267.19,264.83,265.67,265.67,699749,HDFCBANK.BO
2022-06-18,1648.33,1660.79,1637.88,1638.86,1638.86,1872536,ICICIBANK.BO
2022-06-18,406.41,408.93,405.94,407.14,407.14,3068940,INFY.BO
2022-06-18,338.2,340.98,335.7,336.05,336.05,2574322,RELIANCE.BO
2022-06-18,382.41,387.28,380.07,385.69,385.69,2321888,TCS.BO
2022-06-19,264.59,264.69,261.35,262.78,262.78,6003349,HDFCBANK.BO
2022-06-19,1602.81,1623.8,1596.55,1613.25,1613.25,9961945,ICICIBANK.BO
2022-06-19,400.56,406.08,398.44,402.76,402.76,7567592,INFY.BO
2022-06-19,333.14,336.73,331.28,336.3,336.3,8334857,RELIANCE.BO
2022-06-19,379.45,384.3,378.54,380.63,380.63,2977847,TCS.BO
2022-06-20,258.54,259.87,255.76,256.19,256.19,9391931,HDFCBANK.BO
2022-06-20,1593.37,1605.12,1589.75,1595.94,1595.94,8457800,ICICIBANK.BO
2022-06-20,411.63,413.93,406.54,409.08,409.08,6137686,INFY.BO
2022-06-20,338.14,338.94,337.69,337.74,337.74,1505002,RELIANCE.BO
2022-06-20,374.83,378.48,374.46,375.54,375.54,2871876,TCS.BO
2022-06-21,259.89,262.49,257.66,261.22,261.22,6542059,HDFCBANK.BO
2022-06-21,1561.46,1577.24,1560.8,1574.53,1574.53,6986600,ICICIBANK.BO
2022-06-21,401.98,406.14,398.15,403.04,403.04,3296716,INFY.BO
2022-06-21,329.86,333.0,328.99,329.62,329.62,9017941,RELIANCE.BO
2022-06-21,366.72,369.69,363.43,364.33,364.33,338947,TCS.BO
2022-06-22,262.01,262.3,261.94,262.08,262.08,8983496,HDFCBANK.BO
2022-06-22,1548.29,1561.75,1537.81,1548.94,1548.94,8621225,ICICIBANK.BO
2022-06-22,419.43,423.72,418.32,422.71,422.71,7800108,INFY.BO
2022-06-22,324.38,324.4,321.72,322.58,322.58,1587797,RELIANCE.BO
2022-06-22,340.79,342.85,337.11,339.9,339.9,6477298,TCS.BO
2022-06-23,258.19,262.49,257.53,260.1,260.1,8957157,HDFCBANK.BO
2022-06-23,1544.09,1547.96,1536.43,1540.04,1540.04,9215195,ICICIBANK.BO
2022-06-23,421.27,423.29,420.14,422.05,422.05,4673072,INFY.BO
2022-06-23,322.95,324.78,319.85,322.56,322.56,5965488,RELIANCE.BO
2022-06-23,327.81,329.02,325.68,328.67,328.67,9392140,TCS.BO
2022-06-24,263.52,264.29,261.48,263.7,263.7,5201366,HDFCBANK.BO
2022-06-24,1550.63,1565.53,1539.23,1562.71,1562.71,8038410,ICICIBANK.BO
2022-06-24,418.31,420.91,415.52,418.72,418.72,4075958,INFY.BO
2022-06-24,309.57,311.27,306.49,309.37,309.37,732653,RELIANCE.BO
2022-06-24,333.39,335.11,330.97,332.88,332.88,7661929,TCS.BO
2022-06-25,259.94,262.07,259.37,259.66,259.66,6040750,HDFCBANK.BO
2022-06-25,1567.17,1578.32,1564.3,1574.91,1574.91,2080389,ICICIBANK.BO
2022-06-25,420.53,422.14,417.96,419.59,419.59,4056653,INFY.BO
2022-06-25,308.61,308.68,304.85,307.46,307.46,8642095,RELIANCE.BO
2022-06-25,332.28,336.13,329.42,335.13,335.13,4883925,TCS.BO
2022-06-26,256.95,258.85,255.76,256.78,256.78,4956409,HDFCBANK.BO
2022-06-26,1568.95,1574.17,1568.04,1568.52,1568.52,2526758,ICICIBANK.BO
2022-06-26,427.5,427.54,424.52,425.4,425.4,7803124,INFY.BO
2022-06-26,299.75,301.9,296.76,298.97,298.97,3906044,RELIANCE.BO
2022-06-26,333.9,337.76,333.81,334.76,334.76,173523,TCS.BO
2022-06-27,259.66,260.34,257.1,259.48,259.48,4030568,HDFCBANK.BO
2022-06-27,1559.79,1565.89,1547.59,1560.0,1560.0,3815553,ICICIBANK.BO
2022-06-27,427.98,432.64,424.55,430.47,430.47,9225041,INFY.BO
2022-06-27,295.74,298.22,293.93,296.57,296.57,4857786,RELIANCE.BO
2022-06-27,343.01,346.33,341.15,345.83,345.83,5486281,TCS.BO
2022-06-28,254.66,256.35,253.0,256.24,256.24,9747003,HDFCBANK.BO
2022-06-28,1503.09,1522.2,1495.22,1516.13,1516.13,1385486,ICICIBANK.BO
2022-06-28,413.67,417.59,413.21,416.74,416.74,9907211,INFY.BO
2022-06-28,292.28,294.37,289.46,293.21,293.21,5192353,RELIANCE.BO
2022-06-28,344.59,347.27,342.83,343.59,343.59,7610313,TCS.BO
2022-06-29,248.13,248.55,243.84,246.27,246.27,343947,HDFCBANK.BO
2022-06-29,1550.18,1560.77,1521.57,1536.86,1536.86,1994073,ICICIBANK.BO
2022-06-29,421.11,426.75,420.24,422.6,422.6,9108654,INFY.BO
2022-06-29,295.33,297.84,293.46,296.43,296.43,5518362,RELIANCE.BO
2022-06-29,349.75,352.05,347.88,349.81,349.81,5043954,TCS.BO
2022-06-30,248.08,252.43,246.17,250.02,250.02,8957323,HDFCBANK.BO
2022-06-30,1487.26,1503.45,1484.48,1490.3,1490.3,2452692,ICICIBANK.BO
2022-06-30,426.99,427.52,426.15,426.4,426.4,8327910,INFY.BO
2022-06-30,302.41,302.59,299.42,302.49,302.49,110784,RELIANCE.BO
2022-06-30,365.13,368.28,362.75,366.15,366.15,7159241,TCS.BO
2022-07-01,248.52,248.56,247.15,247.82,247.82,6112221,HDFCBANK.BO
2022-07-01,1503.65,1515.29,1491.78,1505.84,1505.84,5035918,ICICIBANK.BO
2022-07-01,434.92,438.39,432.37,434.17,434.17,6975424,INFY.BO
2022-07-01,300.46,303.32,297.02,298.34,298.34,6021400,RELIANCE.BO
2022-07-01,363.83,367.21,360.46,365.43,365.43,6267854,TCS.BO
2022-07-02,244.52,247.08,244.19,245.77,245.77,1422296,HDFCBANK.BO
2022-07-02,1510.22,1519.24,1499.47,1506.62,1506.62,4633254,ICICIBANK.BO
2022-07-02,429.82,434.92,428.72,434.63,434.63,9218443,INFY.BO
2022-07-02,297.51,298.8,295.07,296.86,296.86,8464383,RELIANCE.BO
2022-07-02,362.85,364.46,359.85,362.25,362.25,875134,TCS.BO
2022-07-03,246.42,247.59,244.1,246.37,246.37,6190875,HDFCBANK.BO
2022-07-03,1514.96,1531.73,1502.11,1526.31,1526.31,7455847,ICICIBANK.BO
2022-07-03,421.41,422.63,417.1,420.65,420.65,5774523,INFY.BO
2022-07-03,299.71,299.99,296.28,298.41,298.41,7980160,RELIANCE.BO
2022-07-03,369.97,370.26,368.65,368.72,368.72,9071232,TCS.BO
2022-07-04,235.92,240.54,235.77,238.54,238.54,8359925,HDFCBANK.BO
2022-07-04,1593.88,1601.2,1574.11,1588.44,1588.44,5702490,ICICIBANK.BO
2022-07-04,409.69,418.99,408.02,415.08,415.08,9053163,INFY.BO
2022-07-04,302.02,303.32,299.21,301.22,301.22,1441858,RELIANCE.BO
2022-07-04,374.85,376.21,373.51,374.52,374.52,7765835,TCS.BO
2022-07-05,248.12,250.74,248.08,249.31,249.31,6839808,HDFCBANK.BO
2022-07-05,1631.93,1651.26,1623.1,1643.07,1643.07,9955627,ICICIBANK.BO
2022-07-05,412.37,415.67,409.98,410.1,410.1,8726317,INFY.BO
2022-07-05,306.61,309.78,303.87,306.97,306.97,9592561,RELIANCE.BO
2022-07-05,375.67,378.74,372.81,375.65,375.65,2575515,TCS.BO
2022-07-06,251.57,254.04,249.1,250.87,250.87,8695578,HDFCBANK.BO
2022-07-06,1627.46,1628.79,1609.15,1614.75,1614.75,8288094,ICICIBANK.BO
2022-07-06,414.62,419.07,412.08,417.89,417.89,4994464,INFY.BO
2022-07-06,312.84,314.87,309.33,310.26,310.26,1537382,RELIANCE.BO
2022-07-06,370.2,370.53,367.98,368.8,368.8,3016515,TCS.BO
2022-07-07,251.87,254.17,249.69,251.16,251.16,2289217,HDFCBANK.BO
2022-07-07,1637.74,1645.81,1611.44,1621.68,1621.68,3896500,ICICIBANK.BO
2022-07-07,428.26,432.16,425.3,429.96,429.96,201821,INFY.BO
2022-07-07,311.85,315.0,311.61,314.47,314.47,1791049,RELIANCE.BO
2022-07-07,372.11,374.47,369.59,370.99,370.99,1392580,TCS.BO
2022-07-08,250.31,252.01,248.96,251.52,251.52,2700587,HDFCBANK.BO
2022-07-08,1607.41,1617.46,1587.49,1593.28,1593.28,471107,ICICIBANK.BO
2022-07-08,433.66,436.99,433.22,434.54,434.54,7557888,INFY.BO
2022-07-08,304.27,305.54,303.13,305.18,305.18,8197250,RELIANCE.BO
2022-07-08,379.95,381.16,377.53,379.03,379.03,1094385,TCS.BO
2022-07-09,254.51,255.71,252.53,255.54,255.54,8487438,HDFCBANK.BO
2022-07-09,1595.58,1601.44,1573.23,1579.7,1579.7,3368867,ICICIBANK.BO
2022-07-09,439.11,439.96,436.47,439.39,439.39,8110749,INFY.BO
2022-07-09,307.9,310.36,304.77,306.96,306.96,3854543,RELIANCE.BO
2022-07-09,375.79,377.85,375.02,375.6,375.6,6705342,TCS.BO
2022-07-10,250.29,250.71,248.1,249.99,249.99,7244762,HDFCBANK.BO
2022-07-10,1585.97,1593.13,1564.66,1579.43,1579.43,4612905,ICICIBANK.BO
2022-07-10,456.59,459.65,452.02,454.02,454.02,4676198,INFY.BO
2022-07-10,311.44,311.72,309.48,310.08,310.08,5252963,RELIANCE.BO
2022-07-10,364.36,367.18,362.2,363.51,363.51,2930541,TCS.BO
2022-07-11,241.74,242.25,239.46,242.12,242.12,116604,HDFCBANK.BO
2022-07-11,1583.03,1612.62,1569.93,1605.13,1605.13,3068325,ICICIBANK.BO
2022-07-11,456.74,457.83,452.58,455.71,455.71,3350832,INFY.BO
2022-07-11,293.37,296.34,291.78,294.43,294.43,3012038,RELIANCE.BO
2022-07-11,365.6,365.82,360.06,362.86,362.86,3583408,TCS.BO
2022-07-12,243.31,243.98,240.06,240.56,240.56,9153063,HDFCBANK.BO
2022-07-12,1616.58,1636.6,1612.58,1620.99,1620.99,1898825,ICICIBANK.BO
2022-07-12,447.56,449.7,445.27,445.86,445.86,4987435,INFY.BO
2022-07-12,302.09,303.87,298.55,298.96,298.96,4466621,RELIANCE.BO
2022-07-12,367.57,371.21,367.25,368.29,368.29,1823686,TCS.BO
2022-07-13,239.53,242.17,239.1,239.8,239.8,6352716,HDFCBANK.BO
2022-07-13,1612.37,1625.04,1593.48,1607.79,1607.79,1995190,ICICIBANK.BO
2022-07-13,461.79,466.08,454.77,457.74,457.74,5120639,INFY.BO
2022-07-13,310.33,312.33,309.23,309.83,309.83,4222339,RELIANCE.BO
2022-07-13,382.5,383.37,379.7,382.7,382.7,3063444,TCS.BO
2022-07-14,246.68,247.66,244.7,245.31,245.31,8119596,HDFCBANK.BO
2022-07-14,1527.99,1534.51,1518.8,1528.52,1528.52,4619090,ICICIBANK.BO
2022-07-14,444.18,447.5,439.79,444.86,444.86,536336,INFY.BO
2022-07-14,300.93,302.64,300.57,301.84,301.84,2913421,RELIANCE.BO
2022-07-14,379.88,384.1,377.02,380.54,380.54,1512559,TCS.BO
2022-07-15,243.0,245.54,241.89,243.77,243.77,6342789,HDFCBANK.BO
2022-07-15,1558.9,1575.71,1544.65,1567.6,1567.6,3092105,ICICIBANK.BO
2022-07-15,437.59,439.64,430.68,434.42,434.42,4133152,INFY.BO
2022-07-15,303.3,306.71,300.7,303.97,303.97,3478509,RELIANCE.BO
2022-07-15,374.13,374.95,369.84,373.51,373.51,267781,TCS.BO
2022-07-16,252.55,253.84,251.65,253.83,253.83,5781420,HDFCBANK.BO
2022-07-16,1567.83,1582.61,1555.29,1569.8,1569.8,4040834,ICICIBANK.BO
2022-07-16,440.18,446.43,439.35,442.36,442.36,6635312,INFY.BO
2022-07-16,302.05,307.11,300.03,304.91,304.91,7055371,RELIANCE.BO
2022-07-16,366.07,366.71,364.13,366.39,366.39,9789092,TCS.BO
2022-07-17,245.15,246.35,243.14,243.23,243.23,7036304,HDFCBANK.BO
2022-07-17,1557.01,1566.69,1544.65,1558.81,1558.81,576991,ICICIBANK.BO
2022-07-17,448.92,451.22,446.54,449.33,449.33,6813128,INFY.BO
2022-07-17,311.63,312.31,310.81,312.14,312.14,1178399,RELIANCE.BO
2022-07-17,379.44,381.59,375.32,377.35,377.35,6677770,TCS.BO
2022-07-18,248.85,250.7,248.69,248.75,248.75,8786533,HDFCBANK.BO
2022-07-18,1587.75,1604.53,1585.77,1594.92,1594.92,960834,ICICIBANK.BO
2022-07-18,464.53,468.33,459.36,462.1,462.1,9488218,INFY.BO
2022-07-18,319.65,322.61,315.11,318.19,318.19,903871,RELIANCE.BO
2022-07-18,381.7,382.85,379.1,381.67,381.67,2078090,TCS.BO
2022-07-19,252.91,254.69,249.14,251.07,251.07,5441606,HDFCBANK.BO
2022-07-19,1570.9,1576.42,1555.72,1570.53,1570.53,2552238,ICICIBANK.BO
2022-07-19,459.86,462.32,458.91,459.69,459.69,1455295,INFY.BO
2022-07-19,316.89,318.79,313.91,315.86,315.86,7731122,RELIANCE.BO
2022-07-19,364.29,367.48,361.0,364.67,364.67,8291565,TCS.BO
2022-07-20,245.28,248.41,243.65,246.6,246.6,9550209,HDFCBANK.BO
2022-07-20,1547.84,1558.5,1544.39,1546.98,1546.98,2043290,ICICIBANK.BO
2022-07-20,466.2,469.35,466.02,466.9,466.9,4793169,INFY.BO
2022-07-20,322.96,327.48,322.1,324.48,324.48,2745573,RELIANCE.BO
2022-07-20,370.99,371.22,368.85,369.28,369.28,8910866,TCS.BO
2022-07-21,249.59,252.05,248.74,249.68,249.68,923553,HDFCBANK.BO
2022-07-21,1565.93,1567.3,1549.46,1563.54,1563.54,9109621,ICICIBANK.BO
2022-07-21,464.12,466.04,460.94,462.93,462.93,8192746,INFY.BO
2022-07-21,327.68,329.99,326.36,328.34,328.34,5090731,RELIANCE.BO
2022-07-21,376.95,378.22,375.45,377.14,377.14,398399,TCS.BO
2022-07-22,254.82,257.28,251.92,254.31,254.31,4506118,HDFCBANK.BO
2022-07-22,1583.29,1594.72,1568.84,1586.0,1586.0,4942005,ICICIBANK.BO
2022-07-22,465.31,466.19,460.07,464.53,464.53,4705035,INFY.BO
2022-07-22,324.56,326.15,321.98,325.39,325.39,8622722,RELIANCE.BO
2022-07-22,373.59,375.75,369.79,373.29,373.29,6381384,TCS.BO
2022-07-23,253.82,257.17,253.78,255.31,255.31,5793436,HDFCBANK.BO
2022-07-23,1588.83,1601.94,1585.46,1587.75,1587.75,3479126,ICICIBANK.BO
2022-07-23,482.36,484.75,481.0,483.56,483.56,7380032,INFY.BO
2022-07-23,323.17,325.02,320.55,323.78,323.78,989729,RELIANCE.BO
2022-07-23,371.88,375.51,367.4,369.78,369.78,8667805,TCS.BO
2022-07-24,257.7,260.68,256.3,258.16,258.16,3777537,HDFCBANK.BO
2022-07-24,1570.19,1585.42,1556.31,1572.18,1572.18,1615085,ICICIBANK.BO
2022-07-24,479.42,485.29,476.25,480.69,480.69,9708257,INFY.BO
2022-07-24,322.67,323.41,320.15,323.2,323.2,2731624,RELIANCE.BO
2022-07-24,367.3,370.13,363.31,365.58,365.58,162448,TCS.BO
2022-07-25,262.23,264.05,260.48,262.32,262.32,7553475,HDFCBANK.BO
2022-07-25,1572.36,1582.33,1562.27,1564.09,1564.09,387812,ICICIBANK.BO
2022-07-25,478.86,479.08,472.43,475.04,475.04,5267187,INFY.BO
2022-07-25,327.11,328.82,322.7,324.66,324.66,2808495,RELIANCE.BO
2022-07-25,379.01,380.93,372.74,376.3,376.3,6842007,TCS.BO
2022-07-26,261.03,263.69,260.04,261.56,261.56,9531300,HDFCBANK.BO
2022-07-26,1535.96,1556.56,1522.31,1548.24,1548.24,354071,ICICIBANK.BO
2022-07-26,467.96,473.0,466.02,469.07,469.07,3550656,INFY.BO
2022-07-26,326.74,328.6,323.57,326.42,326.42,3375367,RELIANCE.BO
2022-07-26,375.23,380.58,372.25,378.41,378.41,205991,TCS.BO
2022-07-27,253.02,255.05,251.33,251.78,251.78,8140777,HDFCBANK.BO
2022-07-27,1582.45,1594.89,1570.43,1576.52,1576.52,1793285,ICICIBANK.BO
2022-07-27,471.89,472.24,469.92,472.21,472.21,7834254,INFY.BO
2022-07-27,322.55,324.33,320.36,322.15,322.15,9611031,RELIANCE.BO
2022-07-27,374.06,376.89,371.67,375.14,375.14,9547965,TCS.BO
2022-07-28,257.32,259.69,255.83,257.48,257.48,3104321,HDFCBANK.BO
2022-07-28,1613.5,1618.87,1602.5,1603.15,1603.15,9566089,ICICIBANK.BO
2022-07-28,468.4,471.08,465.99,469.97,469.97,2118411,INFY.BO
2022-07-28,317.64,321.15,315.92,318.49,318.49,7347416,RELIANCE.BO
2022-07-28,386.36,387.76,380.6,382.11,382.11,759574,TCS.BO
2022-07-29,258.71,259.62,258.56,258.62,258.62,9084259,HDFCBANK.BO
2022-07-29,1641.74,1645.9,1618.31,1627.48,1627.48,5417485,ICICIBANK.BO
2022-07-29,473.19,479.18,470.67,476.71,476.71,9316570,INFY.BO
2022-07-29,328.82,329.98,327.23,328.01,328.01,901437,RELIANCE.BO
2022-07-29,386.44,390.57,385.74,389.31,389.31,8284113,TCS.BO
2022-07-30,252.39,254.61,250.93,252.72,252.72,5345956,HDFCBANK.BO
2022-07-30,1642.33,1645.61,1625.55,1627.44,1627.44,185409,ICICIBANK.BO
2022-07-30,488.85,490.94,484.15,486.86,486.86,481018,INFY.BO
2022-07-30,321.1,323.32,319.76,322.85,322.85,5501139,RELIANCE.BO
2022-07-30,390.96,393.92,383.47,386.83,386.83,6351323,TCS.BO
2022-07-31,249.24,249.66,248.57,248.66,248.66,6378412,HDFCBANK.BO
2022-07-31,1642.83,1653.82,1641.84,1644.36,1644.36,4750172,ICICIBANK.BO
2022-07-31,485.05,488.13,479.93,482.16,482.16,2347462,INFY.BO
2022-07-31,317.39,319.63,315.46,316.67,316.67,6039106,RELIANCE.BO
2022-07-31,390.77,393.21,387.24,390.94,390.94,4596623,TCS.BO
2022-08-01,246.52,249.88,245.24,247.98,247.98,1366363,HDFCBANK.BO
2022-08-01,1682.1,1694.67,1665.44,1686.34,1686.34,8202079,ICICIBANK.BO
2022-08-01,488.25,495.22,487.8,491.61,491.61,7624574,INFY.BO
2022-08-01,312.21,314.49,309.84,313.41,313.41,8566251,RELIANCE.BO
2022-08-01,382.88,387.1,382.51,383.59,383.59,615529,TCS.BO
2022-08-02,250.83,252.5,248.27,249.67,249.67,1867473,HDFCBANK.BO
2022-08-02,1698.31,1719.24,1682.04,1706.42,1706.42,2640937,ICICIBANK.BO
